AFR_T,LFR_T,BFR_T,D5_T,D10_T,D50_T,D90_T,AFR_V1,LFR_V1,BFR_V1,D5_V1,D10_V1,D50_V1,D90_V1,AFR_V2,LFR_V2,BFR_V2,D5_V2,D10_V2,D50_V2,D90_V2,AFR_V3,LFR_V3,BFR_V3,D5_V3,D10_V3,D50_V3,D90_V3
4.665435,17.728653,2.7992609,8.16681,10.93433,40.593376,708.13873,3.732348,14.929391,1.866174,8.084679,10.682883,39.13136,685.24524,3.732348,9.33087,3.732348,8.605152,12.292045,48.80138,763.51904,3.732348,14.929391,2.7992609,8.264305,11.237145,42.19841,724.7674
4.6284275,17.588024,2.7770565,8.166929,10.934697,40.595413,708.16394,3.702742,14.810968,1.851371,8.084775,10.683175,39.13302,685.278,3.702742,9.256855,3.702742,8.605398,12.292804,48.806107,763.53577,3.702742,14.810968,2.7770565,8.26445,11.237595,42.20086,724.7896
4.5954914,17.462868,2.757295,8.167078,10.935158,40.59796,708.19543,3.676393,14.705573,1.8381968,8.084896,10.683541,39.1351,685.3191,3.676393,9.190983,3.676393,8.605706,12.293753,48.812008,763.55664,3.676393,14.705573,2.757295,8.264631,11.238156,42.20392,724.8173
4.5669875,17.354551,2.7401922,8.167255,10.935708,40.601,708.233,3.65359,14.61436,1.826795,8.08504,10.683978,39.13759,685.368,3.65359,9.133974,3.65359,8.606072,12.294883,48.819042,763.5815,3.65359,14.61436,2.7401922,8.264847,11.238827,42.207573,724.85034
4.543227,17.264263,2.7259364,8.16746,10.936341,40.60451,708.2762,3.6345816,14.538326,1.8172908,8.085206,10.684482,39.140457,685.4244,3.6345816,9.086455,3.6345816,8.606495,12.296184,48.82714,763.61,3.6345816,14.538326,2.7259364,8.265096,11.239599,42.21178,724.88837
4.5244718,17.192993,2.714683,8.16769,10.937053,40.608444,708.32465,3.6195774,14.47831,1.8097887,8.085393,10.685047,39.143673,685.48755,3.6195774,9.0489435,3.6195774,8.606968,12.297642,48.836224,763.64197,3.6195774,14.47831,2.714683,8.265375,11.240466,42.216503,724.931
4.510926,17.14152,2.7065556,8.167942,10.937833,40.61276,708.3777,3.6087408,14.434963,1.8043704,8.085598,10.685668,39.147205,685.5567,3.6087408,9.021852,3.6087408,8.607486,12.29924,48.846176,763.67694,3.6087408,14.434963,2.7065556,8.265681,11.241416,42.221684,724.9777
4.5027394,17.110407,2.7016435,8.168214,10.938672,40.6174,708.4347,3.6021912,14.408765,1.8010956,8.085818,10.686336,39.151,685.63104,3.6021912,9.005478,3.6021912,8.608044,12.300959,48.856884,763.71454,3.6021912,14.408765,2.7016435,8.26601,11.242438,42.227253,725.0279
4.5,17.1,2.7,8.1685,10.939559,40.62231,708.4949,3.6,14.4,1.8,8.086051,10.687041,39.155018,685.70953,3.6,9,3.6,8.608632,12.302773,48.8682,763.7542,3.6,14.4,2.7,8.266358,11.243519,42.23314,725.0809
4.5027394,17.110407,2.7016435,8.168798,10.940482,40.62742,708.5574,3.6021912,14.408765,1.8010956,8.086293,10.687776,39.159195,685.7911,3.6021912,9.005478,3.6021912,8.609244,12.304661,48.87997,763.79535,3.6021912,14.408765,2.7016435,8.266721,11.244642,42.23926,725.1359
4.510926,17.14152,2.7065556,8.169104,10.941427,40.63265,708.62134,3.6087408,14.434963,1.8043704,8.086541,10.688528,39.163475,685.87445,3.6087408,9.021852,3.6087408,8.609872,12.306593,48.892025,763.83746,3.6087408,14.434963,2.7065556,8.267092,11.245793,42.245533,725.19226
4.5244718,17.192993,2.714683,8.169413,10.942383,40.637928,708.6858,3.6195774,14.47831,1.8097887,8.086792,10.689288,39.167797,685.9585,3.6195774,9.0489435,3.6195774,8.610504,12.308542,48.90419,763.8799,3.6195774,14.47831,2.714683,8.267466,11.246955,42.251865,725.249
4.543227,17.264263,2.7259364,8.16972,10.943333,40.64318,708.74976,3.6345816,14.538326,1.8172908,8.087042,10.690044,39.1721,686.042,3.6345816,9.086455,3.6345816,8.611133,12.31048,48.91629,763.922,3.6345816,14.538326,2.7259364,8.2678385,11.248111,42.258163,725.3055
4.5669875,17.354551,2.7401922,8.17002,10.944263,40.64833,708.81244,3.65359,14.61436,1.826795,8.087286,10.690785,39.176315,686.12366,3.65359,9.133974,3.65359,8.611749,12.312379,48.928154,763.96326,3.65359,14.61436,2.7401922,8.268203,11.249244,42.264336,725.3607
4.5954914,17.462868,2.757295,8.170311,10.945163,40.6533,708.8728,3.676393,14.705573,1.8381968,8.0875225,10.691502,39.180386,686.20245,3.676393,9.190983,3.676393,8.612343,12.314212,48.939606,764.003,3.676393,14.705573,2.757295,8.268556,11.250338,42.270294,725.414
4.6284275,17.588024,2.7770565,8.170587,10.946017,40.658024,708.9301,3.702742,14.810968,1.851371,8.087747,10.692183,39.184254,686.2772,3.702742,9.256855,3.702742,8.612907,12.315952,48.950485,764.0407,3.702742,14.810968,2.7770565,8.26889,11.251376,42.275955,725.46454
4.665435,17.728653,2.7992609,8.170845,10.946816,40.66244,708.9836,3.732348,14.929391,1.866174,8.087956,10.692819,39.18787,686.347,3.732348,9.33087,3.732348,8.613435,12.317576,48.960648,764.07587,3.732348,14.929391,2.7992609,8.269203,11.252347,42.281242,725.5117
4.7061076,17.883207,2.8236644,8.171081,10.947549,40.66649,709.03253,3.7648861,15.059545,1.8824431,8.088149,10.693402,39.191185,686.4108,3.7648861,9.412215,3.7648861,8.613917,12.319065,48.969963,764.10803,3.7648861,15.059545,2.8236644,8.26949,11.253238,42.28609,725.55493
4.75,18.05,2.8500001,8.171293,10.948206,40.67012,709.0764,3.7999997,15.199999,1.9,8.088322,10.693926,39.194164,686.46814,3.7999997,9.5,3.7999997,8.614351,12.3204,48.978313,764.13684,3.7999997,15.199999,2.8500001,8.269748,11.254036,42.290443,725.5937
4.796632,18.227201,2.877979,8.171479,10.948781,40.673298,709.11475,3.837305,15.349221,1.9186527,8.088472,10.694384,39.196766,686.5182,3.837305,9.593264,3.837305,8.614729,12.321567,48.985615,764.162,3.837305,15.349221,2.877979,8.269973,11.254735,42.294247,725.62756
4.8454914,18.412867,2.907295,8.171637,10.949268,40.67599,709.1472,3.8763928,15.505572,1.9381964,8.088601,10.694773,39.198975,686.56055,3.8763928,9.690983,3.8763928,8.615049,12.322553,48.99179,764.1832,3.8763928,15.505572,2.907295,8.270163,11.255326,42.29747,725.6562
4.896044,18.604969,2.9376266,8.171764,10.949664,40.678177,709.1735,3.9168353,15.66734,1.9584177,8.088705,10.695087,39.200768,686.59485,3.9168353,9.792088,3.9168353,8.615309,12.323351,48.99679,764.20044,3.9168353,15.66734,2.9376266,8.270318,11.255806,42.300083,725.6794
4.947736,18.801395,2.9686415,8.171862,10.949965,40.67984,709.19354,3.9581885,15.832755,1.9790943,8.088784,10.695328,39.202133,686.62103,3.9581885,9.895472,3.9581885,8.615505,12.323957,49.000587,764.21344,3.9581885,15.832755,2.9686415,8.270435,11.256171,42.302074,725.697
5,19,3,8.171927,10.9501705,40.680977,709.20715,4,16,2,8.088839,10.695493,39.203068,686.63885,4,10,4,8.615639,12.3243685,49.003166,764.2223,4,16,3,8.270515,11.25642,42.303432,725.70905
4.0418115,16.167246,4.0418115,8.186934,10.996744,40.936554,712.14844,4.0418115,16.167246,2.0209057,8.088867,10.695581,39.203575,686.6485,3.0313585,20.209057,2.0209057,8.553172,12.131566,47.757286,759.55316,4.0418115,16.167246,3.0313585,8.270558,11.256555,42.30416,725.7155
4.0831647,16.332659,4.0831647,8.281731,11.291227,42.53438,727.7642,4.0831647,16.332659,2.0415823,8.088873,10.695597,39.20366,686.65,3.0623736,20.415823,2.0415823,8.271896,11.260719,42.422962,726.8312,4.0831647,16.332659,3.0623736,8.270565,11.256575,42.304276,725.71643
4.1236067,16.494427,4.1236067,8.376725,11.585558,44.111866,739.8206,4.1236067,16.494427,2.0618033,8.088854,10.695539,39.203335,686.64374,3.0927052,20.618032,2.0618033,8.142596,10.8596525,39.89309,697.88165,4.1236067,16.494427,3.0927052,8.270536,11.256486,42.303787,725.71204
4.1626945,16.650778,4.1626945,8.425754,11.737145,44.917213,745.03394,4.1626945,16.650778,2.0813472,8.088812,10.695413,39.202618,686.6299,3.1220212,20.813473,2.0813472,8.107921,10.753509,39.177322,685.0512,4.1626945,16.650778,3.1220212,8.2704735,11.25629,42.302723,725.7026
4.2,16.8,4.2,8.443935,11.793302,45.21231,746.82446,4.2,16.8,2.1,8.088749,10.695221,39.201523,686.6088,3.15,21,2.1,8.098616,10.7251835,38.976715,680.8073,4.2,16.8,3.15,8.270378,11.255995,42.301113,725.6882
4.235114,16.940456,4.235114,8.449552,11.810642,45.303516,747.36316,4.235114,16.940456,2.117557,8.088665,10.694966,39.20008,686.581,3.1763356,21.175571,2.117557,8.09591,10.716959,38.917397,679.4975,4.235114,16.940456,3.1763356,8.270253,11.255605,42.29899,725.66925
4.2676525,17.07061,4.2676525,8.45103,11.815204,45.327488,747.5036,4.2676525,17.07061,2.1338263,8.088562,10.694655,39.19831,686.54694,3.2007391,21.338263,2.1338263,8.095008,10.714221,38.898117,679.0726,4.2676525,17.07061,3.2007391,8.270099,11.255127,42.296387,725.646
4.297258,17.189032,4.297258,8.451257,11.815906,45.331097,747.5249,4.297258,17.189032,2.148629,8.088442,10.69429,39.196236,686.50696,3.2229433,21.48629,2.148629,8.094625,10.713059,38.89049,678.907,4.297258,17.189032,3.2229433,8.269918,11.254568,42.293343,725.61884
4.323607,17.294428,4.323607,8.45111,11.815452,45.32861,747.5105,4.323607,17.294428,2.1618035,8.088305,10.693877,39.19389,686.46173,3.242705,21.618034,2.1618035,8.0943985,10.712368,38.88632,678.8169,4.323607,17.294428,3.242705,8.269715,11.253935,42.289894,725.5881
4.3464103,17.385641,4.3464103,8.450841,11.814621,45.324123,747.4843,4.3464103,17.385641,2.1732051,8.088155,10.69342,39.19129,686.4117,3.2598076,21.73205,2.1732051,8.094216,10.711815,38.88315,678.7478,4.3464103,17.385641,3.2598076,8.269489,11.253237,42.286087,725.5541
4.3654184,17.461674,4.3654184,8.450522,11.813637,45.31882,747.4533,4.3654184,17.461674,2.1827092,8.087992,10.692925,39.18848,686.3574,3.2740636,21.827091,2.1827092,8.094044,10.711291,38.880207,678.6831,4.3654184,17.461674,3.2740636,8.269245,11.252479,42.28196,725.5173
4.3804226,17.52169,4.3804226,8.450175,11.812565,45.313053,747.41956,4.3804226,17.52169,2.1902113,8.087818,10.692397,39.18548,686.2994,3.285317,21.902111,2.1902113,8.09387,10.710763,38.87726,678.6178,4.3804226,17.52169,3.285317,8.268985,11.251671,42.277557,725.4779
4.391259,17.565035,4.391259,8.449807,11.811431,45.306953,747.3838,4.391259,17.565035,2.1956296,8.087634,10.691841,39.182312,686.2382,3.2934442,21.956295,2.1956296,8.093691,10.710218,38.87422,678.5503,4.391259,17.565035,3.2934442,8.268711,11.250819,42.27292,725.43646
4.3978086,17.591234,4.3978086,8.449425,11.810249,45.300594,747.3465,4.3978086,17.591234,2.1989043,8.087442,10.691261,39.179016,686.17444,3.2983568,21.989044,2.1989043,8.093505,10.709656,38.871086,678.48047,4.3978086,17.591234,3.2983568,8.268425,11.249932,42.268085,725.39325
4.4,17.6,4.4,8.44903,11.80903,45.29404,747.308,4.4,17.6,2.2,8.087246,10.690663,39.175613,686.1085,3.3,22,2.2,8.093315,10.709078,38.867867,678.40857,4.4,17.6,3.3,8.26813,11.249018,42.2631,725.34863
4.3978086,17.591234,4.3978086,8.4486265,11.807784,45.287342,747.2687,4.3978086,17.591234,2.1989043,8.087044,10.690052,39.17214,686.04114,3.2983568,21.989044,2.1989043,8.093121,10.7084875,38.86458,678.3351,4.3978086,17.591234,3.2983568,8.267829,11.248082,42.258007,725.303
4.391259,17.565035,4.391259,8.448218,11.806522,45.28056,747.22876,4.391259,17.565035,2.1956296,8.08684,10.689432,39.168617,685.9727,3.2934442,21.956295,2.1956296,8.092924,10.7078905,38.861248,678.26056,4.391259,17.565035,3.2934442,8.267524,11.247135,42.252846,725.2567
4.3804226,17.52169,4.3804226,8.447807,11.805254,45.273746,747.1886,4.3804226,17.52169,2.1902113,8.086634,10.688809,39.165073,685.9039,3.285317,21.902111,2.1902113,8.092726,10.70729,38.8579,678.18555,4.3804226,17.52169,3.285317,8.267217,11.246183,42.247658,725.2102
4.3654184,17.461674,4.3654184,8.447398,11.80399,45.266953,747.14856,4.3654184,17.461674,2.1827092,8.08643,10.688189,39.16154,685.83514,3.2740636,21.827091,2.1827092,8.092528,10.706691,38.85456,678.11066,4.3654184,17.461674,3.2740636,8.2669115,11.245234,42.242485,725.16376
4.3464103,17.385641,4.3464103,8.446993,11.80274,45.260235,747.1089,4.3464103,17.385641,2.1732051,8.086226,10.687574,39.158047,685.767,3.2598076,21.73205,2.1732051,8.092334,10.706099,38.85126,678.0365,4.3464103,17.385641,3.2598076,8.266608,11.244294,42.23737,725.11786
4.323607,17.294428,4.323607,8.446596,11.801514,45.25365,747.07,4.323607,17.294428,2.1618035,8.086028,10.686972,39.15462,685.7002,3.242705,21.618034,2.1618035,8.092142,10.705517,38.84802,677.9637,4.323607,17.294428,3.242705,8.266312,11.243374,42.23235,725.07275
4.297258,17.189032,4.297258,8.44621,11.800323,45.247253,747.03217,4.297258,17.189032,2.148629,8.0858345,10.686385,39.151287,685.63513,3.2229433,21.48629,2.148629,8.091956,10.704952,38.844868,677.89276,4.297258,17.189032,3.2229433,8.266024,11.242478,42.22747,725.0289
4.2676525,17.07061,4.2676525,8.445839,11.799175,45.241096,746.9957,4.2676525,17.07061,2.1338263,8.085649,10.685822,39.14808,685.5724,3.2007391,21.338263,2.1338263,8.091777,10.704408,38.841835,677.8244,4.2676525,17.07061,3.2007391,8.265746,11.241616,42.222775,724.9866
4.235114,16.940456,4.235114,8.445485,11.798082,45.235237,746.961,4.235114,16.940456,2.117557,8.085471,10.685285,39.14502,685.5126,3.1763356,21.175571,2.117557,8.091606,10.70389,38.838947,677.7592,4.235114,16.940456,3.1763356,8.265481,11.240796,42.218304,724.94635
4.2,16.8,4.2,8.445152,11.797056,45.229725,746.92834,4.2,16.8,2.1,8.085304,10.684779,39.142143,685.45624,3.15,21,2.1,8.091445,10.703402,38.836227,677.6978,4.2,16.8,3.15,8.265232,11.240024,42.214096,724.90845
4.1626945,16.650778,4.1626945,8.444844,11.796104,45.22462,746.8981,4.1626945,16.650778,2.0813472,8.08515,10.68431,39.13948,685.404,3.1220212,20.813473,2.0813472,8.091296,10.70295,38.833706,677.64087,4.1626945,16.650778,3.1220212,8.265002,11.239308,42.210197,724.8733
4.1236067,16.494427,4.1236067,8.444564,11.7952385,45.21998,746.8705,4.1236067,16.494427,2.0618033,8.085009,10.683884,39.13705,685.3564,3.0927052,20.618032,2.0618033,8.091161,10.7025385,38.83141,677.5889,4.1236067,16.494427,3.0927052,8.264792,11.238657,42.206646,724.8413
4.0831647,16.332659,4.0831647,8.444314,11.794468,45.215847,746.846,4.0831647,16.332659,2.0415823,8.084884,10.683504,39.134888,685.31396,3.0623736,20.415823,2.0415823,8.09104,10.702171,38.829365,677.54266,4.0831647,16.332659,3.0623736,8.2646055,11.238077,42.203487,724.8128
4.0418115,16.167246,4.0418115,8.444098,11.793803,45.21228,746.8248,4.0418115,16.167246,2.0209057,8.084775,10.683175,39.133022,685.2773,3.0313585,20.209057,2.0209057,8.090936,10.701855,38.8276,677.5027,4.0418115,16.167246,3.0313585,8.264444,11.2375765,42.20076,724.7882
4,16,4,8.443921,11.793253,45.20933,746.8073,4,16,2,8.084685,10.682903,39.131474,685.2469,3,20,2,8.090849,10.701592,38.826134,677.4695,4,16,3,8.264311,11.237163,42.1985,724.7678
3.9581885,15.832755,3.9581885,8.443783,11.792827,45.207047,746.7937,3.9581885,15.832755,1.9790943,8.084616,10.682692,39.13027,685.22327,2.9686415,19.790943,1.9790943,8.090781,10.701387,38.824993,677.4437,3.9581885,15.832755,2.9686415,8.264207,11.236841,42.19675,724.752
3.9168353,15.66734,3.9168353,8.443687,11.792532,45.205467,746.78436,3.9168353,15.66734,1.9584177,8.084567,10.682545,39.129433,685.2069,2.9376266,19.584177,1.9584177,8.0907345,10.701246,38.824203,677.42584,3.9168353,15.66734,2.9376266,8.264135,11.236618,42.195534,724.7411
3.8763928,15.505572,3.8763928,8.443637,11.7923765,45.20463,746.7794,3.8763928,15.505572,1.9381964,8.084541,10.6824665,39.128986,685.1981,2.907295,19.381966,1.9381964,8.09071,10.70117,38.823776,677.41626,3.8763928,15.505572,2.907295,8.264097,11.2365,42.19489,724.73535
3.837305,15.349221,3.837305,8.443634,11.792366,45.20458,746.7792,3.837305,15.349221,1.9186527,8.084538,10.682459,39.128944,685.1974,2.877979,19.186527,1.9186527,8.090707,10.701162,38.823734,677.41534,3.837305,15.349221,2.877979,8.264094,11.23649,42.19484,724.7349
3.7999997,15.199999,3.7999997,8.443679,11.792506,45.205326,746.7837,3.7999997,15.199999,1.9,8.08456,10.682525,39.12932,685.2049,2.8500001,19,1.9,8.090728,10.701225,38.82409,677.42346,3.7999997,15.199999,2.8500001,8.264128,11.236593,42.195404,724.7401
3.7648861,15.059545,3.7648861,8.443773,11.792799,45.206898,746.7931,3.7648861,15.059545,1.8824431,8.084607,10.682666,39.130123,685.2208,2.8236644,18.82443,1.8824431,8.090773,10.701361,38.824844,677.4408,3.7648861,15.059545,2.8236644,8.264197,11.236812,42.19659,724.7509
3.732348,14.929391,3.732348,8.443918,11.793246,45.209293,746.8074,3.732348,14.929391,1.866174,8.084679,10.682883,39.13136,685.24524,2.7992609,18.66174,1.866174,8.090841,10.70157,38.82601,677.4673,3.732348,14.929391,2.7992609,8.264305,11.237145,42.19841,724.7674
3.702742,14.810968,3.702742,8.444113,11.793846,45.212513,746.8266,3.702742,14.810968,1.851371,8.084775,10.683175,39.133022,685.278,2.7770565,18.51371,1.851371,8.090934,10.701851,38.82758,677.503,3.702742,14.810968,2.7770565,8.26445,11.237595,42.20086,724.7896
3.676393,14.705573,3.676393,8.444356,11.794597,45.216534,746.8506,3.676393,14.705573,1.8381968,8.084896,10.683541,39.1351,685.3191,2.757295,18.381966,1.8381968,8.09105,10.702204,38.829544,677.54767,3.676393,14.705573,2.757295,8.264631,11.238156,42.20392,724.8173
3.65359,14.61436,3.65359,8.444646,11.795491,45.221333,746.87915,3.65359,14.61436,1.826795,8.08504,10.683978,39.13759,685.368,2.7401922,18.267948,1.826795,8.091189,10.702625,38.831894,677.6009,3.65359,14.61436,2.7401922,8.264847,11.238827,42.207573,724.85034
3.6345816,14.538326,3.6345816,8.44498,11.796522,45.22686,746.91205,3.6345816,14.538326,1.8172908,8.085206,10.684482,39.140457,685.4244,2.7259364,18.17291,1.8172908,8.09135,10.703111,38.834602,677.6623,3.6345816,14.538326,2.7259364,8.265096,11.239599,42.21178,724.88837
3.6195774,14.47831,3.6195774,8.4453535,11.797677,45.233063,746.94885,3.6195774,14.47831,1.8097887,8.085393,10.685047,39.143673,685.48755,2.714683,18.097887,1.8097887,8.091529,10.703655,38.83764,677.731,3.6195774,14.47831,2.714683,8.265375,11.240466,42.216503,724.931
3.6087408,14.434963,3.6087408,8.445764,11.798944,45.23986,746.9892,3.6087408,14.434963,1.8043704,8.085598,10.685668,39.147205,685.5567,2.7065556,18.043703,1.8043704,8.091725,10.704253,38.840973,677.8064,3.6087408,14.434963,2.7065556,8.265681,11.241416,42.221684,724.9777
3.6021912,14.408765,3.6021912,8.446205,11.800307,45.247173,747.03253,3.6021912,14.408765,1.8010956,8.085818,10.686336,39.151,685.63104,2.7016435,18.010956,1.8010956,8.091938,10.704897,38.844563,677.8873,3.6021912,14.408765,2.7016435,8.26601,11.242438,42.227253,725.0279
3.6,14.4,3.6,8.4466715,11.801747,45.254906,747.0783,3.6,14.4,1.8,8.086051,10.687041,39.155018,685.70953,2.7,18,1.8,8.092162,10.705578,38.848354,677.9728,3.6,14.4,2.7,8.266358,11.243519,42.23314,725.0809
3.6021912,14.408765,3.6021912,8.447156,11.803245,45.262947,747.1258,3.6021912,14.408765,1.8010956,8.086293,10.687776,39.159195,685.7911,2.7016435,18.010956,1.8010956,8.092395,10.706285,38.852303,678.0616,3.6021912,14.408765,2.7016435,8.266721,11.244642,42.23926,725.1359
3.6087408,14.434963,3.6087408,8.447653,11.804778,45.271183,747.17444,3.6087408,14.434963,1.8043704,8.086541,10.688528,39.163475,685.87445,2.7065556,18.043703,1.8043704,8.092634,10.707011,38.85635,678.1524,3.6087408,14.434963,2.7065556,8.267092,11.245793,42.245533,725.19226
3.6195774,14.47831,3.6195774,8.448154,11.806325,45.2795,747.2234,3.6195774,14.47831,1.8097887,8.086792,10.689288,39.167797,685.9585,2.714683,18.097887,1.8097887,8.0928755,10.707744,38.86043,678.24396,3.6195774,14.47831,2.714683,8.267466,11.246955,42.251865,725.249
3.6345816,14.538326,3.6345816,8.448652,11.807864,45.287773,747.2721,3.6345816,14.538326,1.8172908,8.087042,10.690044,39.1721,686.042,2.7259364,18.17291,1.8172908,8.093116,10.708473,38.8645,678.33484,3.6345816,14.538326,2.7259364,8.2678385,11.248111,42.258163,725.3055
3.65359,14.61436,3.65359,8.449141,11.809372,45.29588,747.3197,3.65359,14.61436,1.826795,8.087286,10.690785,39.176315,686.12366,2.7401922,18.267948,1.826795,8.093351,10.709188,38.86848,678.4239,3.65359,14.61436,2.7401922,8.268203,11.249244,42.264336,725.3607
3.676393,14.705573,3.676393,8.449613,11.810828,45.30371,747.3656,3.676393,14.705573,1.8381968,8.0875225,10.691502,39.180386,686.20245,2.757295,18.381966,1.8381968,8.093578,10.709879,38.87233,678.5097,3.676393,14.705573,2.757295,8.268556,11.250338,42.270294,725.414
3.702742,14.810968,3.702742,8.45006,11.812211,45.31115,747.40924,3.702742,14.810968,1.851371,8.087747,10.692183,39.184254,686.2772,2.7770565,18.51371,1.851371,8.093795,10.710535,38.875988,678.5911,3.702742,14.810968,2.7770565,8.26889,11.251376,42.275955,725.46454
3.732348,14.929391,3.732348,8.450479,11.813502,45.3181,747.4499,3.732348,14.929391,1.866174,8.087956,10.692819,39.18787,686.347,2.7992609,18.66174,1.866174,8.093997,10.711149,38.879406,678.6671,3.732348,14.929391,2.7992609,8.269203,11.252347,42.281242,725.5117
3.7648861,15.059545,3.7648861,8.450862,11.814687,45.32447,747.4871,3.7648861,15.059545,1.8824431,8.088149,10.693402,39.191185,686.4108,2.8236644,18.82443,1.8824431,8.094182,10.711712,38.88254,678.73676,3.7648861,15.059545,2.8236644,8.26949,11.253238,42.28609,725.55493
3.7999997,15.199999,3.7999997,8.451206,11.815748,45.33019,747.52045,3.7999997,15.199999,1.9,8.088322,10.693926,39.194164,686.46814,2.8500001,19,1.9,8.094349,10.712217,38.885357,678.79913,3.7999997,15.199999,2.8500001,8.269748,11.254036,42.290443,725.5937
3.837305,15.349221,3.837305,8.451507,11.816676,45.335186,747.5496,3.837305,15.349221,1.9186527,8.088472,10.694384,39.196766,686.5182,2.877979,19.186527,1.9186527,8.094494,10.71266,38.88782,678.8537,3.837305,15.349221,2.877979,8.269973,11.254735,42.294247,725.62756
3.8763928,15.505572,3.8763928,8.451761,11.817462,45.339417,747.5742,3.8763928,15.505572,1.9381964,8.088601,10.694773,39.198975,686.56055,2.907295,19.381966,1.9381964,8.094618,10.713035,38.889908,678.89984,3.8763928,15.505572,2.907295,8.270163,11.255326,42.29747,725.6562
3.9168353,15.66734,3.9168353,8.451967,11.818099,45.342846,747.5942,3.9168353,15.66734,1.9584177,8.088705,10.695087,39.200768,686.59485,2.9376266,19.584177,1.9584177,8.094718,10.713339,38.891605,678.9373,3.9168353,15.66734,2.9376266,8.270318,11.255806,42.300083,725.6794
3.9581885,15.832755,3.9581885,8.452124,11.8185835,45.345455,747.6093,3.9581885,15.832755,1.9790943,8.088784,10.695328,39.202133,686.621,2.9686415,19.790943,1.9790943,8.094794,10.713571,38.8929,678.9658,3.9581885,15.832755,2.9686415,8.270435,11.256171,42.302074,725.697
4,16,4,8.45223,11.8189125,45.347233,747.6196,4,16,2,8.088839,10.695493,39.203068,686.63885,3,20,2,8.094847,10.71373,38.893784,678.98535,4,16,3,8.270515,11.25642,42.303432,725.70905
5.052264,20.209057,2.0209057,8.409114,11.685709,44.631218,743.2396,4.2944245,17.177698,2.0209057,8.088317,10.693911,39.19408,686.46594,4.547038,20.209057,2.0209057,8.093585,10.709897,38.880257,678.71234,4.0418115,16.167246,3.0313585,8.270558,11.256555,42.30416,725.7155
5.1039557,20.415823,2.0415823,8.196364,11.026071,41.04522,713.2801,4.3383627,17.353449,2.0415823,8.081861,10.674348,39.082756,684.2782,4.59356,20.415823,2.0415823,8.076525,10.658203,38.683743,674.5239,4.0831647,16.332659,3.0623736,8.270565,11.256575,42.304276,725.71643
5.1545086,20.618032,2.0618033,8.072717,10.646696,38.924946,681.01904,4.381332,17.52533,2.0618033,8.073892,10.650244,38.945225,681.44916,4.639058,20.618032,2.0618033,8.053537,10.588901,38.405376,667.97815,4.1236067,16.494427,3.0927052,8.270536,11.256486,42.303787,725.71204
5.203368,20.813473,2.0813472,8.032329,10.525312,38.225807,663.85974,4.422863,17.691452,2.0813472,8.069667,10.637486,38.87227,679.8882,4.683031,20.813473,2.0813472,8.040722,10.550437,38.244984,663.83923,4.1626945,16.650778,3.1220212,8.2704735,11.25629,42.302723,725.7026
5.25,21,2.1,8.020408,10.489721,38.018795,657.6978,4.4625,17.85,2.1,8.068028,10.632542,38.843956,679.27057,4.725,21,2.1,8.0357065,10.535419,38.181087,662.10095,4.2,16.8,3.15,8.270378,11.255995,42.301113,725.6882
5.2938924,21.175571,2.117557,8.016948,10.479412,37.95866,655.79175,4.499809,17.999235,2.117557,8.067437,10.630759,38.833748,679.04626,4.7645035,21.175571,2.117557,8.034026,10.530392,38.15941,661.49396,4.235114,16.940456,3.1763356,8.270253,11.255605,42.29899,725.66925
5.334565,21.338263,2.1338263,8.015914,10.476333,37.940685,655.21106,4.5343804,18.137522,2.1338263,8.067187,10.630004,38.829426,678.9509,4.801109,21.338263,2.1338263,8.033476,10.528746,38.152103,661.28406,4.2676525,17.07061,3.2007391,8.270099,11.255127,42.296387,725.646
5.371572,21.48629,2.148629,8.015554,10.475263,37.934433,655.0079,4.5658364,18.263346,2.148629,8.06703,10.62953,38.82671,678.8909,4.834415,21.48629,2.148629,8.033257,10.528088,38.14893,661.19025,4.297258,17.189032,3.2229433,8.269918,11.254568,42.293343,725.61884
5.4045086,21.618034,2.1618035,8.015373,10.474722,37.93128,654.9051,4.593832,18.375328,2.1618035,8.06689,10.629106,38.82428,678.8372,4.864058,21.618034,2.1618035,8.033116,10.52767,38.14669,661.1231,4.323607,17.294428,3.242705,8.269715,11.253935,42.289894,725.5881
5.4330125,21.73205,2.1732051,8.015233,10.474304,37.928833,654.8253,4.6180606,18.472242,2.1732051,8.066744,10.628668,38.82177,678.7817,4.8897114,21.73205,2.1732051,8.032987,10.527283,38.144505,661.0577,4.3464103,17.385641,3.2598076,8.269489,11.253237,42.286087,725.5541
5.456773,21.827091,2.1827092,8.015097,10.473898,37.92646,654.7478,4.638257,18.553028,2.1827092,8.066589,10.6282015,38.819096,678.7225,4.9110956,21.827091,2.1827092,8.032851,10.5268755,38.142166,660.988,4.3654184,17.461674,3.2740636,8.269245,11.252479,42.28196,725.5173
5.475528,21.902111,2.1902113,8.014955,10.473476,37.924004,654.66736,4.6541986,18.616795,2.1902113,8.066425,10.627706,38.816254,678.65955,4.927975,21.902111,2.1902113,8.032706,10.526442,38.139664,660.9134,4.3804226,17.52169,3.285317,8.268985,11.251671,42.277557,725.4779
